00QnO,1k1r1r2/pp4p1/6q1/2Qp4/5bP1/2P4p/PPN3NP/R4R1K w - - 0 30,g2f4 g6e4 h1g1 f8f4,1649,232,100,13,crushing fork intermezzo middlegame short,https://lichess.org/9GENZopF#59,
00Qnn,r1bqkb1r/ppp1n1p1/7p/3Pp1N1/2P5/8/PP3PPP/RNBQK2R w KQkq - 0 11,d1h5 g7g6 h5e2 h6g5,1531,241,100,7,defensiveMove equality opening short,https://lichess.org/bvZx0hh4#21,
00QqI,r6r/pQ2nkpp/4b3/2p1q3/4p3/2N5/PP1B1PPP/R4RK1 w - - 1 15,c3e4 e6d5 e4g5 e5g5 d2g5 d5b7,1664,75,78,87,advantage long middlegame,https://lichess.org/71TDmfZz#29,Scotch_Game,Scotch_Game_Scotch_Gambit
00R0l,rnbqkb1r/pp3p1p/6pP/P1ppp3/6n1/3P1P2/1PP1P1P1/RNBQKBNR b KQkq - 0 7,g4h6 c1h6 f8h6 h1h6,1279,75,91,1140,advantage opening short,https://lichess.org/y06s0jL8/black#14,
00R2A,2kr1b1R/p5p1/8/3P1p2/8/4B3/PPPK1P2/8 w - - 1 25,c2c4 f8b4 d2d3 d8h8,1500,500,100,0,crushing discoveredAttack endgame short,https://lichess.org/ZjzT3REI#49,
00R4l,r1b5/p4pkp/3p2p1/2pPr3/2P5/1P1B4/R4PPP/R5K1 w - - 0 24,a2a7 a8a7 a1a7 e5e1 d3f1 c8f5,1517,74,90,912,advantage defensiveMove endgame long,https://lichess.org/IQW9ts1W#47,
00R8C,r4q1k/2bn2p1/2p3pp/1pP5/1P1B2P1/1Q1P1r1P/5PB1/4RRK1 w - - 0 27,g2f3 f8f4 d4g7 h8h7 e1e5 d7e5 g7e5 c7e5 f1e1 f4f3,2320,108,82,33,crushing fork master middlegame veryLong,https://lichess.org/ZILz4GAu#53,
00RYH,1k5r/ppp1R2p/3r1p2/5Q2/3p4/2qP4/2P2PPP/2K1R3 b - - 5 26,d6a6 e7e8 h8e8 e1e8,1031,81,89,112,backRankMate endgame mate mateIn2 short,https://lichess.org/qGI2u50w/black#52,
00RbX,3r2k1/2q1bppp/b3n3/p2N4/2p1P3/P3QN2/1PP2PPP/4R1K1 b - - 1 22,e7c5 d5c7 c5e3 c7e6 e3f2 g1f2,1711,76,78,101,advantage long middlegame,https://lichess.org/vo7nrvYf/black#44,
00Rcs,3k4/ppp2p1r/4p2P/5n2/3Pp1N1/2P2K2/P1P3P1/7R w - - 0 30,f3e4 f5g3 e4f4 g3h1,826,76,97,1310,crushing endgame fork short,https://lichess.org/6z8dEdCK#59,
00Rdf,2kr4/p1pr1pp1/1p4p1/1PP1P3/3B1PP1/PQ2Pn1P/2KRR3/5q2 w - - 1 30,c5b6 d7d4 e3d4 f3d4 c2b2 d4b3,1905,147,23,13,advantage exposedKing fork long middlegame,https://lichess.org/1DyqIpsd#59,
00Rlv,r3k1nr/p1q3pp/1pb1p3/2b2p2/8/N1BQ1P2/PPP3PP/2KR3R b kq - 3 14,a8d8 d3d8 c7d8 d1d8,626,92,73,89,advantage middlegame short,https://lichess.org/DoFZ2KjY/black#28,Duras_Gambit,Duras_Gambit_Other_variations
00RoG,2kr2nr/pp2nppp/2pp4/2b2PP1/4NPq1/3B1R2/PPP4P/R2QB2K w - - 5 18,h2h3 g4g1,1175,80,92,520,mate mateIn1 oneMove opening,https://lichess.org/rOjlXCXv#35,Scotch_Game,Scotch_Game_Other_variations
00Rqg,2k1r2r/Qpq5/3bp3/1P1P4/5pp1/2P5/1B2RPP1/R5K1 w - - 1 28,e2e6 c7h7 a7a8 d6b8 e6c6 b7c6,2494,85,67,91,advantage defensiveMove long middlegame quietMove,https://lichess.org/HiWWZDYW#55,
00Ru6,3r1r2/p5kp/1p4pP/2p5/2PbBQ2/2q5/P1P1K3/5R2 b - - 0 34,g7h8 f4f8 d8f8 f1f8,938,82,80,68,mate mateIn2 middlegame short,https://lichess.org/SA1K2pZD/black#68,
00Rue,r2qkb1r/pp1nppp1/2p2n1p/3p1b2/3P4/BP2PN2/P1P2PPP/RN1QKB1R w KQkq - 2 7,c2c4 f5b1 a1b1 d8a5 b3b4 a5a3,1802,73,95,8239,advantage fork long opening,https://lichess.org/tgFzBrLu#13,
00Rvy,r6k/6bp/p7/2Q5/8/5P2/4bKPP/8 b - - 2 37,e2d3 c5d5 a8f8 d5d3,1304,84,9,50,advantage endgame fork short,https://lichess.org/AFL6C8p8/black#74,
00RwV,2r1r2k/ppq3pp/3b1p2/3Q3R/3P4/4B3/PP3PPP/R5K1 w - - 1 20,d5f5 c7c1 a1c1 c8c1 e3c1 e8e1,1931,74,94,5116,long mate mateIn3 middlegame sacrifice,https://lichess.org/QtHdcDHe#39,
00RzK,1r2r3/p2k3p/2bP1q1P/1p2ppp1/1P6/1KPB4/P6Q/3R1R2 b - - 1 38,e8f8 d3f5 f6f5 f1f5,1538,76,87,169,advantage middlegame short,https://lichess.org/o4pFbzdX/black#76,
00S6g,r6r/p3kpbp/2Q1pnp1/q7/P2P1P2/1PP5/6PP/R1B2RK1 b - - 0 16,f6d5 f4f5 g6f5 f1f5 f7f6 c1a3 e7f7 c6d7 f7g6 f5f3,2746,87,64,80,advantage middlegame veryLong,https://lichess.org/jFCmK1qh/black#32,Queens_Pawn_Game,Queens_Pawn_Game_Other_variations
00S6j,3rr1k1/pp1q1pp1/1n1P1b1p/1Np5/8/1Q3N1P/PP3PP1/3R1RK1 b - - 2 20,a7a6 b5c7 d7c6 c7e8,1415,196,73,3,crushing master middlegame short,https://lichess.org/btjYBomF/black#40,
00SCL,r1b2rk1/2q1bp1p/p5p1/1p2p1PB/3BP3/2N5/PPPQ3P/R3K2R w KQ - 0 17,h5g6 e5d4 c3d5 c7e5 d5e7 e5e7,2060,81,76,69,advantage clearance long middlegame,https://lichess.org/humRaTMP#33,Sicilian_Defense,Sicilian_Defense_Najdorf_Variation
00SLR,rnbqk1nr/ppppbppp/4p3/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 2 3,g2g4 e7h4 f3h4 d8h4,1021,214,100,14,mate mateIn2 opening short,https://lichess.org/jqepvLa0#5,
00SMl,r4rk1/ppp2pn1/2np4/q2N4/3PP3/5P2/PPP5/1K1R1B1R b - - 2 18,c6b4 d5f6,1387,381,100,6,mate mateIn1 middlegame oneMove,https://lichess.org/vYCG7ony/black#36,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Cunningham_Defense
00SOy,6k1/6b1/p1r1p2p/1pN4r/3P3q/2P2Q2/P4PP1/1R2R1K1 w - - 2 31,f3c6 h4h1,1351,126,94,103,mate mateIn1 middlegame oneMove,https://lichess.org/nkJegacG#61,
00STS,r4rk1/pppq2b1/2np3p/4p2b/B5p1/2PPQ2P/PP1N1P1B/R3NRK1 w - - 0 21,h3g4 d7g4 g1h1 g4a4,1525,76,94,10674,advantage fork middlegame short,https://lichess.org/gC9OswxQ#41,
00SWh,rn5Q/ppk1np2/3B4/6N1/6b1/8/PPP1q3/2KR4 b - - 0 18,c7b6 h8d4 b6c6 d4c3 c6d7 d1e1,1855,232,85,5,crushing exposedKing long middlegame,https://lichess.org/SIKtKv2M/black#36,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Bishops_Gambit
00SeK,7k/pp5p/4r1pP/5pP1/3Q1n2/P1P5/KP6/5q2 b - - 1 35,h8g8 d4g7,1364,371,83,9,endgame mate mateIn1 oneMove,https://lichess.org/GRpzFRNZ/black#70,
00SiY,8/8/3p2N1/3Pp1n1/4Pp1p/3k1P1P/6K1/8 w - - 8 57,g6h4 d3e2 h4f5 g5f3,2208,75,92,1861,crushing endgame knightEndgame master short zugzwang,https://lichess.org/nqOd6mWK#113,
00SyL,1rb2rk1/4bppp/p1n1p3/1p1qP3/7N/P5P1/1PQ2PBP/R1B2RK1 b - - 1 15,d5c5 c2c5 e7c5 g2c6,1096,76,98,2409,capturingDefender crushing opening short,https://lichess.org/f988q4eE/black#30,Sicilian_Defense,Sicilian_Defense_Old_Sicilian
00Sz9,1r4k1/p4ppp/4p3/p5n1/4P3/1P1N1PPq/QB3b1P/R5K1 w - - 0 30,d3f2 g5f3 g1h1 h3h2,1040,79,95,389,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/mJ2prRw1#59,
00T85,8/8/8/8/8/4K3/1k3Q2/1q6 b - - 5 53,b2c1 f2d2,1085,79,99,577,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/j3dOR5SJ/black#106,
00TLz,8/p3Q2p/6p1/4p1k1/5q2/8/Pr4PP/6K1 b - - 1 36,f4f6 h2h4 g5f5 g2g4 f5g4 e7f6,1453,74,83,529,advantage deflection endgame long,https://lichess.org/iQZPp2A2/black#72,
00TOt,5bk1/5ppp/8/Q7/3p4/8/P1K1q2P/2R5 w - - 2 33,a5d2 d4d3 c2c3 f8b4,1551,75,92,779,crushing endgame short,https://lichess.org/azv2NWmg#65,
00TU2,1k1r4/1p3Qp1/p2q3p/3N4/1b6/8/PP3PPP/2R3K1 w - - 4 22,d5b4 d6d1 c1d1 d8d1,723,80,100,177,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/p32396Rd#43,
00Ta0,4k3/1R6/6p1/4Np1p/7P/2r3PK/5b2/8 w - - 11 47,e5g6 c3g3 h3h2 g3g6,931,76,100,89,crushing endgame fork short,https://lichess.org/kDwb7v3y#93,
00Tdk,r6r/4kppp/2pNpnq1/p1P1n3/8/B3P3/PP2QPPP/3R1RK1 w - - 7 20,e2d2 e5f3 g1h1 f3d2,1045,77,95,619,crushing middlegame pin short,https://lichess.org/UgDWX5rx#39,
00Tge,8/5k2/8/1p1p2pN/1PpP1nP1/2P1KP2/8/8 b - - 10 58,f4h5 g4h5 f7g7 f3f4,1167,75,97,581,crushing endgame short,https://lichess.org/Jri9vZwO/black#116,
00TiV,8/1kp5/4n3/3pN3/r2P3R/2K4P/8/8 w - - 5 48,e5f3 a4a3 c3c2 a3f3,1071,76,95,650,crushing endgame short skewer,https://lichess.org/Wm6c0Vk6#95,
00Tll,5r1k/1pp3p1/7p/pP1N4/P3P3/2PP3P/3BnbPK/R7 w - - 2 27,d5c7 f2g3 h2h1 g3c7,1493,74,91,451,advantage endgame fork short,https://lichess.org/rnssRcMM#53,
00TuA,8/6p1/8/pp2k1p1/2p2p2/2P1KPPP/PP6/8 w - - 0 37,e3f2 f4g3 f2g3 e5f5,2291,81,91,865,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/qtped91w#73,
00TxB,r2qkb1r/pp3ppp/2pp1nn1/8/4PB2/2N2B2/PPP2PPP/R2Q1RK1 w kq - 2 10,f1e1 g6f4,904,74,97,1305,advantage hangingPiece oneMove opening,https://lichess.org/J5i5UOW9#19,Philidor_Defense,Philidor_Defense_Other_variations
00U2C,8/8/6RP/2p5/p1k1pP2/4P3/np1K4/8 w - - 0 48,g6b6 a2b4 b6b4 c4b4 d2c2 b4a3 h6h7 a3a2,2416,77,98,241,crushing defensiveMove endgame master quietMove veryLong,https://lichess.org/ZQ9GNX6h#95,
00UHZ,3n2k1/6p1/pp3p1p/8/2r1NR1P/6P1/1PP5/1K6 b - - 1 32,d8e6 e4f6 g7f6 f4c4,1175,75,94,3015,advantage discoveredAttack endgame short,https://lichess.org/bQ4MdAO1/black#64,
00UOA,6k1/5p1p/4pbp1/p2p4/2rP1P2/P3B1P1/1P2R1KP/8 b - - 0 30,f6d4 b2b3 c4c2 e2c2,1635,75,83,201,advantage endgame short,https://lichess.org/DUwr5LiX/black#60,
00UQj,6r1/pp1qbpk1/8/2pPp1r1/2P1Pp2/P1N2Qp1/3B2K1/R6R w - - 0 31,h1h3 d7h3 g2h3 g3g2,2455,77,92,981,advancedPawn crushing master middlegame sacrifice short,https://lichess.org/uZNJ299M#61,
00UTH,3r3r/q4pk1/p4N2/1p2PQp1/P4n2/3p1P1P/1P4P1/3RR1K1 w - - 0 32,g1h2 h8h3 f5h3 f4h3,1944,75,81,118,crushing middlegame short,https://lichess.org/X5eq2VgN#63,
00UV8,3r4/7p/p3nkp1/1b6/4P2P/1B2B3/P4KP1/8 b - - 1 38,e6d4 e3g5 f6e5 g5d8,1558,300,100,5,endgame equality short skewer,https://lichess.org/xzJR462D/black#76,
00UgJ,1r1q1rk1/1b4b1/4p1pp/3pP3/p2B2P1/3B3Q/PPP5/2KR3R w - - 0 23,d3g6 d8g5 c1b1 g5g6,828,74,96,1294,advantage fork middlegame short,https://lichess.org/9kzSQDr4#45,
00Ui0,r5k1/5pp1/2p5/P1N4p/2Pp1n2/1P3P2/5P1P/3R2K1 w - - 1 26,d1d4 f4e2 g1f1 e2d4,623,96,95,973,crushing endgame fork short,https://lichess.org/R2pJ0rIG#51,
00Uwn,3r1rk1/p1p2pbp/1p4p1/7n/4P3/1P2BP1q/P1B3QP/3R1R1K b - - 6 23,h3h4 e3g5 h5g3 g2g3,1514,75,93,1203,advantage fork middlegame short,https://lichess.org/Nqhta4GU/black#46,
00V0G,8/6P1/5k1K/8/8/3p4/PR6/6r1 w - - 1 49,b2d2 g1h1 d2h2 h1h2,1295,76,89,485,endgame mate mateIn2 rookEndgame short,https://lichess.org/UYjzL2st#97,
00VC1,1k2r3/p2r1R2/2Q5/1p5p/P1P3p1/8/6PP/7K w - - 2 44,c6d7 e8e1 f7f1 e1f1,602,103,88,166,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/EjJXrCqs#87,
00VEX,4r1k1/3b1pp1/1B3q1p/r7/P1p1Q3/2P4P/5PP1/R4RK1 w - - 1 27,b6d4 e8e4 d4f6 g7f6,1331,76,80,264,crushing middlegame short,https://lichess.org/8qPPWVm7#53,
00VFK,8/6pk/7p/Q7/6P1/3q3K/1P5P/8 w - - 1 45,h3h4 g7g5 a5g5 h6g5,1084,76,94,561,crushing endgame master queenEndgame short,https://lichess.org/cuisbvqQ#89,
00VIe,8/8/8/P6p/8/2RnkN2/r7/3K4 w - - 1 60,f3e1 a2d2,1656,87,95,9542,endgame mate mateIn1 oneMove,https://lichess.org/ugqyRWZm#119,
00VJF,2rr2k1/1pq2pp1/1B2pnp1/1Q1p4/8/2P2B2/PP4Pb/3RR2K b - - 1 32,c7d7 b5d7 f6d7 b6d8,1233,78,85,340,advantage middlegame short,https://lichess.org/x96V69hr/black#64,
00VNr,5rk1/npp3p1/p3pr1p/2b5/3NR3/4B2P/PPP2PP1/R5K1 w - - 5 22,e4e6 c5d4 e6f6 d4f6 e3a7 b7b6,1954,74,95,1500,crushing defensiveMove long middlegame,https://lichess.org/fNuigLTb#43,
00VQ7,r2q1r1k/pppn2pp/2n1B3/6b1/5B2/2N2Q2/PPP3PP/2KR1R2 w - - 1 15,f4g5 d8g5 c1b1 f8f3,1578,109,70,13,crushing middlegame short,https://lichess.org/mstWBf97#29,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Fischer_Defense
00VSe,6nr/1pN2ppp/p2Qbk2/2B1p3/3nq3/8/PP2BPPP/5K1R w - - 8 19,c5d4 e4b1 e2d1 b1d1,977,77,94,426,mate mateIn2 middlegame short,https://lichess.org/xBVkshTD#37,Sicilian_Defense,Sicilian_Defense_Lowenthal_Variation
00VT0,1r3b1r/pp1bk1pp/6q1/3QPn2/3P1B2/2P5/PP4PP/RN3RK1 w - - 3 17,e5e6 d7c6 d5c6 b7c6,1870,75,90,748,crushing middlegame short,https://lichess.org/S9Wa2sWM#33,Italian_Game,Italian_Game_Two_Knights_Defense
00VXe,rn1q1knr/pbpp4/1p2ppQ1/6N1/1bPP3p/2N3B1/PP2PPPP/R3KB1R b KQ - 0 10,f6g5 g3e5 h8h7 g6h7,1584,82,80,63,advantage middlegame short,https://lichess.org/3VBJUDYD/black#20,English_Defense,English_Defense_Other_variations
00ViT,6k1/5pp1/4p2p/1p1bPP2/1P1P1KP1/1r6/3B1R1P/8 w - - 0 37,f5f6 g7g5,1461,454,100,2,endgame mate mateIn1 oneMove,https://lichess.org/GZhSC72T#73,
00VoA,r3r1k1/2pqbppp/ppn2n2/3p4/NP1P2b1/P3P1P1/1BQ1NPBP/2R1K2R b K - 1 14,g4f5 c2c6 d7c6 c1c6,1495,75,100,329,advantage middlegame short,https://lichess.org/K5lY640W/black#28,Anderssens_Opening,Anderssens_Opening_Other_variations
00Vt0,1k4r1/pp3p2/3qp3/2N5/1P1bp3/P3P3/5P2/2RR1K2 b - - 1 27,d6e5 c5d7 b8a8 d7e5,753,89,95,473,advantage endgame fork short,https://lichess.org/Slko3RVs/black#54,
00W3Q,3r1k2/5p2/Np3P1p/1P2pR2/2p1N3/b1P1n3/P5PP/6K1 w - - 0 32,f5e5 d8d1 g1f2 e3g4 f2e2 d1d3,2157,92,83,38,advantage endgame fork long master masterVsMaster,https://lichess.org/aznxTSjS#63,
00W5B,1r4k1/p5pp/5p2/2Rb4/1P4P1/P2r4/3P3P/3B1RK1 b - - 3 34,d3d2 c5d5 d2d5 d1b3 g8f8 b3d5,1410,75,79,256,advantage attraction endgame long pin sacrifice,https://lichess.org/6Gi4gAvw/black#68,
00WNb,8/8/1KpB4/Pb6/1P5p/5k2/8/8 b - - 3 55,f3g2 a5a6 g2f3 a6a7,1028,75,83,235,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/y1pq4fXt/black#110,
00WT8,r4rk1/ppp3pp/1b1p4/3P2q1/4B3/2P3P1/PP2QPK1/R4R2 w - - 0 20,f1h1 f8f2 e2f2 b6f2,1102,78,93,636,advantage fork middlegame short,https://lichess.org/nOoSj8Dd#39,
00WTN,8/7R/B2k4/2pnp3/P7/3KP3/1r6/8 w - - 1 43,a6c4 e5e4 d3e4 d5f6,2067,75,97,666,attraction crushing endgame master short,https://lichess.org/BRK2G49n#85,
00WbE,5rk1/2pp1q1p/n5p1/pp1PP3/3PB1PP/P2Q1p2/5P2/R5K1 w - - 0 25,d3b5 f7f4 b5d7 f4e4,1718,77,76,46,crushing endgame short,https://lichess.org/kCb1myun#49,
00WcO,r1b1kb1r/ppp4p/3p1q1p/1B1Qp3/4P3/2N5/PPP2PPP/R3K2R b KQkq - 1 10,c7c6 b5c6 b7c6 d5c6,1021,76,75,252,crushing middlegame short,https://lichess.org/azvNmdyf/black#20,Italian_Game,Italian_Game_Other_variations
00Wfh,r2q2k1/1p2b1p1/p1np1r1p/2BR4/4p3/7P/PP1Q1PPN/3R2K1 b - - 1 19,d8a5 d2a5 c6a5 c5d4,2263,82,52,38,advantage master middlegame short,https://lichess.org/LDXI3geE/black#38,Sicilian_Defense,Sicilian_Defense_Smith-Morra_Gambit
00Wfu,3qr1k1/p4p1p/6p1/3pQ3/8/1P3P2/P5PP/3R2K1 w - - 2 26,e5d5 e8e1 d1e1 d8d5,1290,111,73,26,advantage deflection endgame master short,https://lichess.org/gxWHwrUj#51,
00WiB,3q1rk1/4pp1p/p4Pp1/4p1P1/b1PpP2Q/3n3P/Pr2N1B1/R4RK1 b - - 1 22,b2e2 h4h6 e7f6 g5f6 d8f6 f1f6,1381,75,90,501,advantage long master middlegame,https://lichess.org/DU4WJjPm/black#44,
00WmI,1nbqkbnr/r4ppp/p7/1ppB4/8/2NP4/PPP2PPP/R1BQK1NR w KQk - 1 8,c1e3 b5b4,1390,77,70,132,advantage oneMove opening,https://lichess.org/Xj2zo6H9#15,
00WnZ,r1b1kb1r/pp2q3/2n3p1/2p1P2p/5Q2/1P2pN2/PBP3PP/2KR1B1R w kq - 0 16,f4e3 f8h6 e3h6 h8h6,1124,85,88,108,advantage middlegame pin short,https://lichess.org/N1ZbVg79#31,Nimzo-Larsen_Attack,Nimzo-Larsen_Attack_Modern_Variation
00WqT,r4r2/1ppb1p2/p2p2pk/5P2/4P3/2PBB1R1/PKP2P1q/8 b - - 4 26,h6h5 d3e2 h5h4 e3g5,1719,78,99,5162,mate mateIn2 middlegame short,https://lichess.org/HcfiWViE/black#52,
00WsE,r2qkb1r/1Q1npppp/p2pb3/8/4P3/5N2/PPP2PPP/R1B1KB1R w KQkq - 1 9,f1a6 d8a5 b2b4 a5a6 b7a6 a8a6,1433,86,62,43,advantage long opening,https://lichess.org/rbi2PN9x#17,
00WvA,6k1/5pp1/2p4p/1pP5/qP2P3/5P2/1QKR2P1/4r3 w - - 11 42,b2b3 e1c1 c2c1 a4b3,1266,74,95,3488,crushing deflection endgame short,https://lichess.org/BrNXLzGk#83,
00Wyh,2r5/8/8/pNp1r2p/3kNppP/1P1P4/2R2K2/8 b - - 2 42,d4d3 c2d2 d3e4 b5d6,1826,80,94,5899,endgame mate mateIn2 sacrifice short,https://lichess.org/2mLJufzX/black#84,
00WzB,8/8/8/P1K1p3/5k1p/5b1B/5P2/8 w - - 3 46,h3f1 f3a8 c5d6 e5e4 f1g2 f4g4 a5a6 h4h3 g2h1 e4e3 h1a8 e3f2 a8f3 g4g3 a6a7 f2f1q a7a8q f1f3,2743,114,91,1229,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/VEqrGfJg#91,
00WzS,r2qk2r/2pn1p1n/pp1p2bp/3Pp1bB/PPP1P3/2N1B3/3N2PP/R2Q1RK1 w kq - 3 17,h5g6 g5e3 g1h1 f7g6,1604,75,83,129,advantage hangingPiece intermezzo middlegame short,https://lichess.org/pGUj7Dyu#33,St_George_Defense,St_George_Defense_Other_variations
00X1l,5r1k/Q6p/1pb3p1/4q3/4p3/1BP2p1P/PP4P1/5RK1 b - - 0 30,f3g2 f1f8,869,100,94,336,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/IPGWdtue/black#60,
00X2S,2kr4/1p4pp/p1p1b3/Q3Bq2/8/4PB2/1PP2PPP/1K6 b - - 2 24,g7g5 a5c7,1134,244,30,16,endgame mate mateIn1 oneMove,https://lichess.org/4JI17kTq/black#48,
00X5w,r2q1r1k/1ppbb1pn/p1n4p/3Qpp2/B3P3/2P2N1P/PP3PP1/R1B1RNK1 w - - 2 14,f3e5 c6e5 a4d7 e5d7,1246,79,93,4079,advantage middlegame short,https://lichess.org/tzCvvvDs#27,Ruy_Lopez,Ruy_Lopez_Morphy_Defense
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1012,163,100,32,endgame equality queenRookEndgame short,https://lichess.org/I94rnuWS#163,
00XPO,r2q1r1k/1pp3p1/1b2b2p/3n4/pP6/P1P2N1P/1BB2PP1/R2QK2R w KQ - 0 20,d1d3 e6f5 e1c1 f5d3,1500,500,100,0,crushing middlegame short,https://lichess.org/ybuM6OK3#39,
00XPh,2br3k/5p1p/ppn2Np1/2b1q1P1/2P1p2N/P7/1PQ1B1K1/R4R2 w - - 6 27,c2c1 c5d6 c1f4 e5f4 f1f4 d6f4,2396,75,83,359,crushing long middlegame,https://lichess.org/8CP4mZnr#53,
00XTV,8/2k4p/p2p2p1/2pP1p2/2P4P/3K4/P2R1PP1/4r3 w - - 0 28,d2e2 e1e2 d3e2 c7b6 e2f3 b6a5 a2a3 a5a4,1648,73,95,6243,crushing endgame master rookEndgame veryLong,https://lichess.org/6kM7Fimp#55,
00XXM,3r1br1/Qpqk1p2/p1p1p2p/3nP3/8/2P1NP1N/PP6/1K1R3R b - - 3 25,f8e7 c3c4 b7b6 a7c7 d7c7 c4d5,1709,73,96,2779,advantage long middlegame pin,https://lichess.org/Pd55n9kL/black#50,
00XZR,8/2p5/p1n5/1pP1p2k/1P1p4/P2P3P/5P2/R4KRq b - - 9 34,h1h3 f1e2 e5e4 g1h1 e4d3 e2d2,1408,267,100,10,crushing defensiveMove endgame long pin,https://lichess.org/cvl7Zq2b/black#68,
00XbN,6k1/R4p1p/6P1/3p4/8/2b5/1r2rBPP/5RK1 b - - 0 26,e2f2 g6f7 g8f8 a7a8,2149,73,91,1198,advancedPawn advantage endgame short,https://lichess.org/RsJhaWfC/black#52,
00Xfn,rn4k1/pp1q1r2/2pp2B1/3P4/2PB2b1/8/P2K1PP1/7R b - - 1 21,c6d5 h1h8,1498,92,64,256,mate mateIn1 middlegame oneMove,https://lichess.org/UcRGVasb/black#42,
00Xiu,8/pp3Q1p/1n2B1pk/8/6Pq/7P/PPP2P2/2K5 w - - 10 31,f2f4 h4e1,600,85,79,131,endgame mate mateIn1 oneMove,https://lichess.org/cVckB6RZ#61,
00Xop,r2q1rk1/2p2nbp/1B1p2p1/4p1N1/4P1P1/1bN4P/PP1Q1P2/2KR3R w - - 0 18,b6c7 d8c7 a2b3 f7g5,2494,86,90,255,crushing hangingPiece master middlegame short,https://lichess.org/Bw3qJ0LJ#35,Queens_Pawn_Game,Queens_Pawn_Game_Other_variations
00Xp9,r2r2k1/p4ppp/1p6/N1p1n3/4n3/P3P3/1P2BPPP/1R1R2K1 w - - 0 20,a5c4 e5c4 e2c4 e4d2,1500,500,100,0,crushing master middlegame short,https://lichess.org/y5EZvhc9#39,
00Xr8,6k1/pp1n3p/2p1bppb/2q1p3/2P1P3/1PQN1PPP/PB4BK/8 b - - 5 25,c5e3 b2c1 e3d4 c3d4 e5d4 c1h6,1590,76,100,131,crushing long middlegame,https://lichess.org/mvexWrte/black#50,
00Y1c,5rk1/Q4p2/5p1p/2q5/8/8/P1r2PPP/3RR1K1 w - - 4 23,a7d7 c5f2 g1h1 f2g2,1090,228,100,15,endgame mate mateIn2 short,https://lichess.org/T4YH4yAb#45,
00Y5Q,rnbq1rk1/pp2b2p/4p2p/3p1p1Q/2pP4/P1N5/1PP1PPPP/2KR1BNR w - - 0 11,h5h6 e7g5 h6g5 d8g5,755,81,100,116,crushing fork opening short,https://lichess.org/56Atk60f#21,Richter-Veresov_Attack,Richter-Veresov_Attack_Other_variations
00YCP,2k3nr/1ppr2pp/p3pp2/2b5/5P2/1N2nN2/PP4PP/1RB1R1K1 b - - 3 15,c5a7 c1e3 a7e3 e1e3,969,78,88,323,advantage middlegame short,https://lichess.org/UMVnTZ8x/black#30,Englund_Gambit,Englund_Gambit_Other_variations
00YHj,5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50,f3e2 d3e3 e2f1 f4f3 h5f3 e3f3,2364,81,92,5669,crushing endgame long,https://lichess.org/BqUcvzk5#99,
00YMX,r5k1/1p2pp2/p2p3B/3P1P2/2P1P3/3p3Q/Pq6/R4K2 w - - 0 29,h3g4 g8h7 a1e1 h7h6,1361,257,100,8,defensiveMove endgame equality short,https://lichess.org/78vTggqs#57,
00YbG,8/7p/3k2p1/p5P1/P2K4/8/8/8 b - - 4 47,d6c6 d4c4 c6d6 c4b5,1725,80,76,43,crushing endgame pawnEndgame short zugzwang,https://lichess.org/onsKQucl/black#94,
00Ydr,r2qkb1r/p2p2pb/1p1PpN2/2p1Pp2/2P2P1P/4K3/PP2B1P1/3Q3R b kq - 2 21,g7f6 e2h5 h7g6 h5g6,1076,89,80,34,mate mateIn2 middlegame short,https://lichess.org/3hQsr2bX/black#42,
00YeV,r2qr1k1/ppp2ppp/2nbp3/5b2/3P4/2P1BN2/P1PQBPPP/3R1RK1 b - - 7 11,d8f6 e3g5 f6g6 f3h4 h7h6 h4g6,1407,75,79,151,crushing long middlegame trappedPiece,https://lichess.org/wqxB0iyn/black#22,Scandinavian_Defense,Scandinavian_Defense_Marshall_Variation
00YhS,7K/8/8/5p2/4kP2/8/6P1/8 w - - 1 62,g2g3 e4f3 h8g7 f3g3 g7f6 g3f4,930,106,54,34,crushing endgame long pawnEndgame,https://lichess.org/JnQJMMAX#123,
00Yjy,6k1/5p1p/B2bp2q/5p2/6rP/1P4P1/1Q3P2/5R1K w - - 3 34,f1d1 g4h4 g3h4 h6h4 h1g2 h4g4 g2f1 g4d1,2001,78,68,54,crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/f0Kyo2Fh#67,
